Time(s) pitch(rad) yaw(rad) roll(rad) pitchspeed(rad/s) yawspeed(rad/s) rollspeed(rad/s) lat(deg) lon(deg) alt[MSL](mm) vnorth[NED](cm/s) veast[NED](cm/s) vdown[NED](cm/s) IAS(m/s) AOA() Sideslip() RCch1() RCch2() RCch3() RCch4() 
5.259999999999976 -0.13628401708113025 -0.19134886568455511 -0.2050199587650556 0.071800321375277 -0.05196270518871971 -0.06802159345564111 183.97019089961802 -6.233064826966953 67.40159665611364 36.30625489282022 -4.297121698899521 -8.237848533792977 32.42553773455563 0.10808592140210696 -0.0032993205860230536 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.279999999999975 -0.13506580258024295 -0.19268643119735226 -0.20619821250767262 0.0745128525005566 -0.05290091351736522 -0.06789530579359875 184.69639971882665 -6.31944183487189 67.23689712949421 36.31461482573446 -4.340582050577666 -8.232108767206977 32.42867941236953 0.10963551807089823 -0.003033343542494562 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.299999999999975 -0.13380541926075235 -0.19404432915797712 -0.2073816782775798 0.07646888610659236 -0.05291829136607857 -0.0686514330456815 185.4227777415832 -6.4066951870455355 67.07232683344834 36.32317453277154 -4.3847564190360515 -8.224925441454445 32.440699758593965 0.11126607925903957 -0.0031997221460451698 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.3199999999999745 -0.13251706860185558 -0.1954149738013811 -0.20857387891742085 0.07764080301673397 -0.05340284434542232 -0.06876624232785801 186.1493293676994 -6.494838470537963 66.90791677840119 36.3319744581195 -4.429575513571757 -8.216084671534574 32.47337011468539 0.11328395604725171 -0.0029855372527342904 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.339999999999974 -0.13121735544105084 -0.1967926790769765 -0.20977607745989635 0.0778573898438791 -0.05320581613179019 -0.06956851724288711 186.87606041136954 -6.58388732990398 66.74370618094778 36.34111541219021 -4.4753144576615345 -8.204979758063562 32.48854743506182 0.11401134586984298 -0.0028029549405358396 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.359999999999974 -0.12991657821769953 -0.19816325958881117 -0.21099964352482797 0.0777311739352697 -0.05252420101923931 -0.0706328447927321 187.6029729540707 -6.673855996344865 66.57972604883967 36.350124054856074 -4.521556343027521 -8.193038380913876 32.47867568262128 0.11500630949127671 -0.002936643178203019 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.379999999999973 -0.1286226509518948 -0.19952508892879353 -0.21223943262176803 0.07714063213239301 -0.05233199617465148 -0.0709014127375963 188.33006566159304 -6.76475383307238 66.41599254372751 36.35913165583573 -4.568231627300291 -8.180317248717563 32.498937007374316 0.11698609252995348 -0.0029783890049195324 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.399999999999973 -0.12732728946319904 -0.20088667855559614 -0.21348469642573126 0.07800136909874425 -0.05229978194518803 -0.07100242407543797 189.05734274137004 -6.856594529386969 66.25253819562776 36.368560419167615 -4.61584280656379 -8.165122740865396 32.52236408545863 0.1178832095125084 -0.0032134067442610376 -1.1984224905356572e-05 -0.13859756103044876 0.630950927734375 -0.0
5.419999999999972 -0.12602231023671537 -0.2022585479080758 -0.21472634894589343 0.07843224351621832 -0.05295304445328284 -0.07049419187843117 189.78480784834318 -6.949392230906419 66.08939904353701 36.37793387559641 -4.663932306151917 -8.148797663277831 32.52553432426373 0.11955256768854432 -0.0036410776893544316 -1.1984224905356572e-05 -0.13859756103044876 0.630950927734375 -0.0
5.439999999999972 -0.12468635949049671 -0.20366423112703738 -0.21595069975791378 0.08187893367401824 -0.05474360759961553 -0.06951494548426888 190.512461874796 -7.043158915058818 65.92660888644227 36.38745127662017 -4.7127414288055025 -8.130223067226993 32.54954889773266 0.12139654425040791 -0.0038665514304367125 -1.1984224905356572e-05 -0.14475745263180204 0.626983642578125 -0.0
